Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Natural_Law,Miscellaneous,Declined_to_State,county,district,district_type,date
22474.0,7992.0,10180.0,325.0,139.0,154.0,38.0,224.0,3422.0,Los Angeles,Manhattan Beach,City,2003-02-10
6060.0,3917.0,754.0,106.0,24.0,29.0,42.0,156.0,1032.0,Los Angeles,Maywood,City,2003-02-10
17893.0,7279.0,7186.0,333.0,122.0,125.0,37.0,239.0,2572.0,Los Angeles,Monrovia,City,2003-02-10
24515.0,15322.0,4964.0,355.0,102.0,67.0,54.0,488.0,3163.0,Los Angeles,Montebello,City,2003-02-10
25555.0,12141.0,6205.0,332.0,94.0,68.0,43.0,436.0,6236.0,Los Angeles,Monterey Park,City,2003-02-10
36750.0,21694.0,8344.0,695.0,116.0,140.0,160.0,734.0,4867.0,Los Angeles,Norwalk,City,2003-02-10
48592.0,20361.0,19123.0,1292.0,131.0,227.0,127.0,491.0,6840.0,Los Angeles,Palmdale,City,2003-02-10
9558.0,2357.0,5615.0,101.0,37.0,45.0,8.0,94.0,1301.0,Los Angeles,Palos Verdes Estates,City,2003-02-10
14762.0,9724.0,2197.0,260.0,46.0,69.0,75.0,307.0,2084.0,Los Angeles,Paramount,City,2003-02-10
70606.0,35199.0,22157.0,894.0,660.0,377.0,199.0,993.0,10127.0,Los Angeles,Pasadena,City,2003-02-10
26404.0,18159.0,4307.0,366.0,75.0,81.0,89.0,404.0,2923.0,Los Angeles,Pico Rivera,City,2003-02-10
44381.0,24296.0,10853.0,874.0,254.0,198.0,123.0,1170.0,6613.0,Los Angeles,Pomona,City,2003-02-10
26188.0,8133.0,13441.0,323.0,99.0,139.0,38.0,269.0,3746.0,Los Angeles,Rancho Palos Verdes,City,2003-02-10
35450.0,13421.0,13987.0,635.0,292.0,289.0,88.0,475.0,6263.0,Los Angeles,Redondo Beach,City,2003-02-10
1381.0,250.0,931.0,12.0,7.0,1.0,3.0,11.0,166.0,Los Angeles,Rolling Hills,City,2003-02-10
5317.0,1392.0,3117.0,46.0,23.0,22.0,13.0,62.0,642.0,Los Angeles,Rolling Hills Estates,City,2003-02-10
17235.0,8594.0,4041.0,332.0,56.0,75.0,55.0,322.0,3760.0,Los Angeles,Rosemead,City,2003-02-10
19267.0,6568.0,9196.0,338.0,97.0,83.0,25.0,240.0,2720.0,Los Angeles,San Dimas,City,2003-02-10
7446.0,4924.0,1176.0,121.0,25.0,30.0,9.0,133.0,1028.0,Los Angeles,San Fernando,City,2003-02-10
14630.0,6398.0,4461.0,212.0,59.0,56.0,16.0,209.0,3219.0,Los Angeles,San Gabriel,City,2003-02-10
8329.0,1654.0,4590.0,74.0,16.0,27.0,10.0,63.0,1895.0,Los Angeles,San Marino,City,2003-02-10
76352.0,24710.0,37101.0,1597.0,344.0,438.0,102.0,807.0,11253.0,Los Angeles,Santa Clarita,City,2003-02-10
7739.0,5022.0,1527.0,138.0,15.0,27.0,18.0,98.0,894.0,Los Angeles,Santa Fe Springs,City,2003-02-10
55020.0,29389.0,11746.0,854.0,1121.0,384.0,143.0,1019.0,10364.0,Los Angeles,Santa Monica,City,2003-02-10
7452.0,2610.0,3386.0,124.0,98.0,57.0,12.0,91.0,1074.0,Los Angeles,Sierra Madre,City,2003-02-10
4516.0,2287.0,1245.0,95.0,35.0,38.0,20.0,57.0,739.0,Los Angeles,Signal Hill,City,2003-02-10
6311.0,4026.0,1010.0,102.0,18.0,17.0,16.0,92.0,1030.0,Los Angeles,South El Monte,City,2003-02-10
27609.0,17938.0,4165.0,477.0,106.0,116.0,137.0,586.0,4084.0,Los Angeles,South Gate,City,2003-02-10
14069.0,5974.0,4813.0,184.0,159.0,94.0,28.0,162.0,2655.0,Los Angeles,South Pasadena,City,2003-02-10
15718.0,5970.0,5965.0,270.0,81.0,51.0,45.0,175.0,3161.0,Los Angeles,Temple City,City,2003-02-10
71240.0,26487.0,30155.0,1128.0,371.0,434.0,183.0,779.0,11703.0,Los Angeles,Torrance,City,2003-02-10
71.0,41.0,19.0,1.0,0.0,0.0,0.0,0.0,10.0,Los Angeles,Vernon,City,2003-02-10
14867.0,5224.0,5295.0,228.0,42.0,51.0,36.0,184.0,3807.0,Los Angeles,Walnut,City,2003-02-10
45297.0,21544.0,15133.0,822.0,151.0,186.0,117.0,616.0,6728.0,Los Angeles,West Covina,City,2003-02-10
22143.0,13537.0,2954.0,327.0,292.0,141.0,46.0,327.0,4519.0,Los Angeles,West Hollywood,City,2003-02-10
5551.0,1683.0,2851.0,91.0,33.0,35.0,6.0,61.0,791.0,Los Angeles,Westlake Village,City,2003-02-10
37979.0,16593.0,15419.0,612.0,197.0,175.0,77.0,447.0,4459.0,Los Angeles,Whittier,City,2003-02-10
405910.0,216008.0,113083.0,7042.0,2069.0,1791.0,2346.0,6842.0,56729.0,Los Angeles,Unincorporated Area,City,2003-02-10
10728.0,3419.0,5855.0,208.0,47.0,53.0,9.0,66.0,1071.0,Madera,County Supervisorial 1,County Supervisorial,2003-02-10
8035.0,3106.0,3947.0,174.0,18.0,33.0,7.0,40.0,710.0,Madera,County Supervisorial 2,County Supervisorial,2003-02-10
7803.0,3370.0,3580.0,107.0,23.0,17.0,5.0,40.0,661.0,Madera,County Supervisorial 3,County Supervisorial,2003-02-10
4880.0,2756.0,1514.0,97.0,8.0,12.0,8.0,30.0,455.0,Madera,County Supervisorial 4,County Supervisorial,2003-02-10
11263.0,3134.0,6435.0,258.0,104.0,84.0,9.0,84.0,1155.0,Madera,County Supervisorial 5,County Supervisorial,2003-02-10
645.0,210.0,370.0,12.0,4.0,1.0,0.0,7.0,41.0,Madera,US Congressional 18,US Congressional,2003-02-10
42064.0,15575.0,20961.0,832.0,196.0,198.0,38.0,253.0,4011.0,Madera,US Congressional 19,US Congressional,2003-02-10
16847.0,7850.0,6998.0,294.0,41.0,42.0,17.0,87.0,1518.0,Madera,State Senate 12,State Senate,2003-02-10
25862.0,7935.0,14333.0,550.0,159.0,157.0,21.0,173.0,2534.0,Madera,State Senate 14,State Senate,2003-02-10
23698.0,7633.0,12789.0,524.0,153.0,142.0,17.0,148.0,2292.0,Madera,State Assembly 25,State Assembly,2003-02-10
19011.0,8152.0,8542.0,320.0,47.0,57.0,21.0,112.0,1760.0,Madera,State Assembly 29,State Assembly,2003-02-10
42709.0,15785.0,21331.0,844.0,200.0,199.0,38.0,260.0,4052.0,Madera,State Board of Equalization 2,State Board of Equalization,2003-02-10
2689.0,995.0,1371.0,54.0,7.0,12.0,3.0,15.0,232.0,Madera,Chowchilla,City,2003-02-10
11422.0,5432.0,4687.0,178.0,30.0,26.0,12.0,60.0,997.0,Madera,Madera,City,2003-02-10
28598.0,9358.0,15273.0,612.0,163.0,161.0,23.0,185.0,2823.0,Madera,Unincorporated Area,City,2003-02-10
28639.0,14220.0,8122.0,430.0,663.0,163.0,36.0,188.0,4817.0,Marin,County Supervisorial 1,County Supervisorial,2003-02-10
31520.0,16659.0,7245.0,528.0,1331.0,197.0,43.0,210.0,5307.0,Marin,County Supervisorial 2,County Supervisorial,2003-02-10
31109.0,15613.0,7709.0,503.0,810.0,169.0,54.0,205.0,6046.0,Marin,County Supervisorial 3,County Supervisorial,2003-02-10
21413.0,11198.0,4633.0,332.0,1055.0,141.0,25.0,172.0,3857.0,Marin,County Supervisorial 4,County Supervisorial,2003-02-10
26330.0,11918.0,8544.0,543.0,410.0,129.0,20.0,220.0,4546.0,Marin,County Supervisorial 5,County Supervisorial,2003-02-10
139011.0,69608.0,36253.0,2336.0,4269.0,799.0,178.0,995.0,24573.0,Marin,US Congressional 6,US Congressional,2003-02-10
139011.0,69608.0,36253.0,2336.0,4269.0,799.0,178.0,995.0,24573.0,Marin,State Senate 3,State Senate,2003-02-10
139011.0,69608.0,36253.0,2336.0,4269.0,799.0,178.0,995.0,24573.0,Marin,State Assembly 6,State Assembly,2003-02-10
139011.0,69608.0,36253.0,2336.0,4269.0,799.0,178.0,995.0,24573.0,Marin,State Board of Equalization 1,State Board of Equalization,2003-02-10
1480.0,470.0,742.0,22.0,14.0,3.0,3.0,1.0,225.0,Marin,Belvedere,City,2003-02-10
5444.0,2842.0,1289.0,90.0,135.0,34.0,3.0,33.0,1018.0,Marin,Corte Madera,City,2003-02-10
4834.0,2816.0,549.0,75.0,454.0,33.0,12.0,48.0,847.0,Marin,Fairfax,City,2003-02-10
7425.0,3739.0,2087.0,115.0,160.0,37.0,9.0,43.0,1235.0,Marin,Larkspur,City,2003-02-10
8860.0,5037.0,1764.0,139.0,244.0,54.0,24.0,42.0,1556.0,Marin,Mill Valley,City,2003-02-10
25276.0,11587.0,8084.0,513.0,392.0,125.0,19.0,210.0,4346.0,Marin,Novato,City,2003-02-10
1583.0,610.0,639.0,28.0,21.0,16.0,1.0,4.0,264.0,Marin,Ross,City,2003-02-10
7842.0,4528.0,1373.0,127.0,364.0,50.0,8.0,49.0,1343.0,Marin,San Anselmo,City,2003-02-10
26859.0,13481.0,7078.0,444.0,731.0,162.0,37.0,190.0,4736.0,Marin,San Rafael,City,2003-02-10
4932.0,2328.0,1156.0,87.0,164.0,36.0,7.0,37.0,1117.0,Marin,Sausalito,City,2003-02-10
5497.0,2394.0,1870.0,67.0,49.0,14.0,7.0,36.0,1060.0,Marin,Tiburon,City,2003-02-10
38979.0,19776.0,9622.0,629.0,1541.0,235.0,48.0,302.0,6826.0,Marin,Unincorporated Area,City,2003-02-10
2025.0,793.0,678.0,51.0,94.0,13.0,0.0,59.0,337.0,Mariposa,County Supervisorial 1,County Supervisorial,2003-02-10
2231.0,819.0,978.0,75.0,19.0,12.0,3.0,56.0,269.0,Mariposa,County Supervisorial 2,County Supervisorial,2003-02-10
2450.0,770.0,1263.0,62.0,24.0,17.0,4.0,50.0,260.0,Mariposa,County Supervisorial 3,County Supervisorial,2003-02-10
2283.0,728.0,1186.0,58.0,16.0,21.0,2.0,43.0,229.0,Mariposa,County Supervisorial 4,County Supervisorial,2003-02-10
2512.0,728.0,1337.0,60.0,22.0,33.0,2.0,60.0,270.0,Mariposa,County Supervisorial 5,County Supervisorial,2003-02-10
11501.0,3838.0,5442.0,306.0,175.0,96.0,11.0,268.0,1365.0,Mariposa,US Congressional 19,US Congressional,2003-02-10
11501.0,3838.0,5442.0,306.0,175.0,96.0,11.0,268.0,1365.0,Mariposa,State Senate 14,State Senate,2003-02-10
11501.0,3838.0,5442.0,306.0,175.0,96.0,11.0,268.0,1365.0,Mariposa,State Assembly 25,State Assembly,2003-02-10
11501.0,3838.0,5442.0,306.0,175.0,96.0,11.0,268.0,1365.0,Mariposa,State Board of Equalization 2,State Board of Equalization,2003-02-10
11501.0,3838.0,5442.0,306.0,175.0,96.0,11.0,268.0,1365.0,Mariposa,Unincorporated Area,City,2003-02-10
9230.0,3777.0,3285.0,237.0,376.0,55.0,11.0,78.0,1411.0,Mendocino,County Supervisorial 1,County Supervisorial,2003-02-10
8050.0,3646.0,2450.0,207.0,320.0,51.0,11.0,87.0,1278.0,Mendocino,County Supervisorial 2,County Supervisorial,2003-02-10
9672.0,4275.0,2426.0,312.0,658.0,97.0,14.0,267.0,1623.0,Mendocino,County Supervisorial 3,County Supervisorial,2003-02-10
9356.0,4679.0,2189.0,259.0,496.0,76.0,14.0,97.0,1546.0,Mendocino,County Supervisorial 4,County Supervisorial,2003-02-10
9782.0,4697.0,2227.0,182.0,871.0,102.0,7.0,132.0,1564.0,Mendocino,County Supervisorial 5,County Supervisorial,2003-02-10
46090.0,21074.0,12577.0,1197.0,2721.0,381.0,57.0,661.0,7422.0,Mendocino,US Congressional 1,US Congressional,2003-02-10
46090.0,21074.0,12577.0,1197.0,2721.0,381.0,57.0,661.0,7422.0,Mendocino,State Senate 2,State Senate,2003-02-10
46090.0,21074.0,12577.0,1197.0,2721.0,381.0,57.0,661.0,7422.0,Mendocino,State Assembly 1,State Assembly,2003-02-10
46090.0,21074.0,12577.0,1197.0,2721.0,381.0,57.0,661.0,7422.0,Mendocino,State Board of Equalization 1,State Board of Equalization,2003-02-10
3289.0,1685.0,746.0,113.0,151.0,21.0,8.0,33.0,532.0,Mendocino,Fort Bragg,City,2003-02-10
235.0,99.0,36.0,9.0,22.0,2.0,0.0,11.0,56.0,Mendocino,Point Arena,City,2003-02-10
7254.0,3325.0,2219.0,173.0,280.0,44.0,10.0,77.0,1126.0,Mendocino,Ukiah,City,2003-02-10
2302.0,1071.0,602.0,77.0,114.0,17.0,4.0,40.0,377.0,Mendocino,Willits,City,2003-02-10
33010.0,14894.0,8974.0,825.0,2154.0,297.0,35.0,500.0,5331.0,Mendocino,Unincorporated Area,City,2003-02-10
14222.0,8661.0,4245.0,173.0,35.0,31.0,12.0,48.0,1017.0,Merced,County Supervisorial 1,County Supervisorial,2003-02-10
23740.0,11344.0,10077.0,324.0,115.0,57.0,7.0,74.0,1742.0,Merced,County Supervisorial 2,County Supervisorial,2003-02-10
22867.0,10048.0,10372.0,363.0,77.0,59.0,7.0,73.0,1868.0,Merced,County Supervisorial 3,County Supervisorial,2003-02-10
17727.0,8255.0,7318.0,356.0,32.0,72.0,7.0,86.0,1601.0,Merced,County Supervisorial 4,County Supervisorial,2003-02-10
16937.0,8027.0,7126.0,276.0,29.0,44.0,7.0,55.0,1373.0,Merced,County Supervisorial 5,County Supervisorial,2003-02-10
95493.0,46335.0,39138.0,1492.0,288.0,263.0,40.0,336.0,7601.0,Merced,US Congressional 18,US Congressional,2003-02-10
95493.0,46335.0,39138.0,1492.0,288.0,263.0,40.0,336.0,7601.0,Merced,State Senate 12,State Senate,2003-02-10
95493.0,46335.0,39138.0,1492.0,288.0,263.0,40.0,336.0,7601.0,Merced,State Assembly 17,State Assembly,2003-02-10
95493.0,46335.0,39138.0,1492.0,288.0,263.0,40.0,336.0,7601.0,Merced,State Board of Equalization 2,State Board of Equalization,2003-02-10
11388.0,5008.0,5104.0,186.0,23.0,30.0,3.0,42.0,992.0,Merced,Atwater,City,2003-02-10
2021.0,994.0,813.0,55.0,2.0,5.0,1.0,10.0,141.0,Merced,Dos Palos,City,2003-02-10
2236.0,1210.0,763.0,46.0,4.0,9.0,0.0,9.0,195.0,Merced,Gustine,City,2003-02-10
3242.0,2029.0,813.0,47.0,2.0,11.0,6.0,17.0,317.0,Merced,Livingston,City,2003-02-10
11309.0,5369.0,4725.0,159.0,18.0,34.0,4.0,36.0,964.0,Merced,Los Banos,City,2003-02-10
31714.0,16400.0,12329.0,434.0,142.0,75.0,12.0,99.0,2223.0,Merced,Merced,City,2003-02-10
33583.0,15325.0,14591.0,565.0,97.0,99.0,14.0,123.0,2769.0,Merced,Unincorporated Area,City,2003-02-10
770.0,223.0,413.0,16.0,10.0,6.0,0.0,4.0,98.0,Modoc,County Supervisorial 1,County Supervisorial,2003-02-10
1144.0,431.0,496.0,36.0,5.0,10.0,0.0,4.0,162.0,Modoc,County Supervisorial 2,County Supervisorial,2003-02-10
1048.0,370.0,518.0,38.0,9.0,6.0,1.0,1.0,105.0,Modoc,County Supervisorial 3,County Supervisorial,2003-02-10
1165.0,435.0,536.0,25.0,1.0,9.0,1.0,8.0,150.0,Modoc,County Supervisorial 4,County Supervisorial,2003-02-10
1016.0,338.0,519.0,31.0,0.0,11.0,1.0,5.0,111.0,Modoc,County Supervisorial 5,County Supervisorial,2003-02-10
5143.0,1797.0,2482.0,146.0,25.0,42.0,3.0,22.0,626.0,Modoc,US Congressional 4,US Congressional,2003-02-10
5143.0,1797.0,2482.0,146.0,25.0,42.0,3.0,22.0,626.0,Modoc,State Senate 1,State Senate,2003-02-10
5143.0,1797.0,2482.0,146.0,25.0,42.0,3.0,22.0,626.0,Modoc,State Assembly 2,State Assembly,2003-02-10
5143.0,1797.0,2482.0,146.0,25.0,42.0,3.0,22.0,626.0,Modoc,State Board of Equalization 2,State Board of Equalization,2003-02-10
1540.0,649.0,631.0,60.0,11.0,10.0,1.0,5.0,173.0,Modoc,Alturas,City,2003-02-10
3603.0,1148.0,1851.0,86.0,14.0,32.0,2.0,17.0,453.0,Modoc,Unincorporated Area,City,2003-02-10
931.0,289.0,347.0,44.0,29.0,18.0,0.0,2.0,202.0,Mono,County Supervisorial 1,County Supervisorial,2003-02-10
1220.0,425.0,521.0,34.0,20.0,8.0,0.0,4.0,208.0,Mono,County Supervisorial 2,County Supervisorial,2003-02-10
1105.0,313.0,468.0,30.0,29.0,18.0,1.0,5.0,241.0,Mono,County Supervisorial 3,County Supervisorial,2003-02-10
1204.0,370.0,599.0,23.0,15.0,9.0,0.0,2.0,186.0,Mono,County Supervisorial 4,County Supervisorial,2003-02-10
1203.0,363.0,505.0,32.0,26.0,12.0,1.0,3.0,261.0,Mono,County Supervisorial 5,County Supervisorial,2003-02-10
5663.0,1760.0,2440.0,163.0,119.0,65.0,2.0,16.0,1098.0,Mono,US Congressional 25,US Congressional,2003-02-10
5663.0,1760.0,2440.0,163.0,119.0,65.0,2.0,16.0,1098.0,Mono,State Senate 1,State Senate,2003-02-10
5663.0,1760.0,2440.0,163.0,119.0,65.0,2.0,16.0,1098.0,Mono,State Assembly 25,State Assembly,2003-02-10
5663.0,1760.0,2440.0,163.0,119.0,65.0,2.0,16.0,1098.0,Mono,State Board of Equalization 2,State Board of Equalization,2003-02-10
2929.0,887.0,1173.0,97.0,77.0,44.0,2.0,9.0,640.0,Mono,Mammoth Lakes,City,2003-02-10
2734.0,873.0,1267.0,66.0,42.0,21.0,0.0,7.0,458.0,Mono,Unincorporated Area,City,2003-02-10
19624.0,12176.0,4598.0,244.0,61.0,59.0,22.0,135.0,2329.0,Monterey,County Supervisorial 1,County Supervisorial,2003-02-10
32576.0,16613.0,10275.0,679.0,229.0,180.0,26.0,178.0,4396.0,Monterey,County Supervisorial 2,County Supervisorial,2003-02-10
18666.0,10440.0,5434.0,364.0,62.0,66.0,16.0,133.0,2151.0,Monterey,County Supervisorial 3,County Supervisorial,2003-02-10
31487.0,14645.0,10382.0,686.0,383.0,159.0,27.0,230.0,4975.0,Monterey,County Supervisorial 4,County Supervisorial,2003-02-10
50756.0,19879.0,20394.0,943.0,800.0,294.0,70.0,313.0,8063.0,Monterey,County Supervisorial 5,County Supervisorial,2003-02-10
153109.0,73753.0,51083.0,2916.0,1535.0,758.0,161.0,989.0,21914.0,Monterey,US Congressional 17,US Congressional,2003-02-10
64999.0,36302.0,18954.0,1074.0,249.0,231.0,57.0,378.0,7754.0,Monterey,State Senate 12,State Senate,2003-02-10
88110.0,37451.0,32129.0,1842.0,1286.0,527.0,104.0,611.0,14160.0,Monterey,State Senate 15,State Senate,2003-02-10
82513.0,35702.0,29325.0,1674.0,1238.0,489.0,102.0,570.0,13413.0,Monterey,State Assembly 27,State Assembly,2003-02-10
70596.0,38051.0,21758.0,1242.0,297.0,269.0,59.0,419.0,8501.0,Monterey,State Assembly 28,State Assembly,2003-02-10
153109.0,73753.0,51083.0,2916.0,1535.0,758.0,161.0,989.0,21914.0,Monterey,State Board of Equalization 1,State Board of Equalization,2003-02-10
3104.0,1100.0,1361.0,50.0,36.0,14.0,10.0,17.0,516.0,Monterey,Carmel-by-the-Sea,City,2003-02-10
1062.0,494.0,343.0,29.0,13.0,5.0,1.0,10.0,167.0,Monterey,Del Rey Oaks,City,2003-02-10
2307.0,1370.0,565.0,29.0,6.0,2.0,1.0,24.0,310.0,Monterey,Gonzales,City,2003-02-10
2986.0,2003.0,577.0,57.0,6.0,5.0,4.0,18.0,316.0,Monterey,Greenfield,City,2003-02-10
2465.0,1330.0,782.0,45.0,5.0,13.0,4.0,18.0,268.0,Monterey,King,City,2003-02-10
7685.0,3478.0,2369.0,185.0,76.0,32.0,9.0,57.0,1479.0,Monterey,Marina,City,2003-02-10
13463.0,6040.0,4362.0,278.0,242.0,86.0,24.0,89.0,2342.0,Monterey,Monterey,City,2003-02-10
9272.0,4358.0,2807.0,188.0,218.0,57.0,9.0,68.0,1567.0,Monterey,Pacific Grove,City,2003-02-10
47387.0,25958.0,14301.0,757.0,203.0,169.0,44.0,250.0,5705.0,Monterey,Salinas,City,2003-02-10
106.0,34.0,25.0,9.0,1.0,1.0,0.0,3.0,33.0,Monterey,Sand City,City,2003-02-10
9795.0,5187.0,2428.0,204.0,117.0,60.0,10.0,91.0,1698.0,Monterey,Seaside,City,2003-02-10
3565.0,2284.0,716.0,55.0,7.0,16.0,0.0,32.0,455.0,Monterey,Soledad,City,2003-02-10
49912.0,20117.0,20447.0,1030.0,605.0,298.0,45.0,312.0,7058.0,Monterey,Unincorporated Area,City,2003-02-10
11366.0,5428.0,3758.0,229.0,186.0,67.0,9.0,113.0,1576.0,Napa,County Supervisorial 1,County Supervisorial,2003-02-10
13871.0,6455.0,4960.0,314.0,134.0,65.0,13.0,167.0,1763.0,Napa,County Supervisorial 2,County Supervisorial,2003-02-10
12762.0,5223.0,4888.0,280.0,208.0,96.0,14.0,129.0,1924.0,Napa,County Supervisorial 3,County Supervisorial,2003-02-10
11796.0,5459.0,4203.0,262.0,128.0,52.0,17.0,107.0,1568.0,Napa,County Supervisorial 4,County Supervisorial,2003-02-10
12553.0,6447.0,3619.0,302.0,170.0,79.0,12.0,133.0,1791.0,Napa,County Supervisorial 5,County Supervisorial,2003-02-10
62348.0,29012.0,21428.0,1387.0,826.0,359.0,65.0,649.0,8622.0,Napa,US Congressional 1,US Congressional,2003-02-10
62348.0,29012.0,21428.0,1387.0,826.0,359.0,65.0,649.0,8622.0,Napa,State Senate 2,State Senate,2003-02-10
62348.0,29012.0,21428.0,1387.0,826.0,359.0,65.0,649.0,8622.0,Napa,State Assembly 7,State Assembly,2003-02-10
62348.0,29012.0,21428.0,1387.0,826.0,359.0,65.0,649.0,8622.0,Napa,State Board of Equalization 1,State Board of Equalization,2003-02-10
5174.0,2853.0,1269.0,140.0,26.0,22.0,1.0,56.0,807.0,Napa,American Canyon,City,2003-02-10
2176.0,1043.0,665.0,47.0,49.0,16.0,2.0,23.0,331.0,Napa,Calistoga,City,2003-02-10
34618.0,16694.0,11533.0,760.0,466.0,176.0,37.0,355.0,4597.0,Napa,Napa,City,2003-02-10
2968.0,1328.0,1088.0,56.0,48.0,9.0,3.0,27.0,409.0,Napa,St. Helena,City,2003-02-10
2144.0,1064.0,677.0,53.0,25.0,12.0,3.0,22.0,288.0,Napa,Yountville,City,2003-02-10
15268.0,6030.0,6196.0,331.0,212.0,124.0,19.0,166.0,2190.0,Napa,Unincorporated Area,City,2003-02-10
13035.0,4361.0,5670.0,242.0,624.0,128.0,11.0,98.0,1901.0,Nevada,County Supervisorial 1,County Supervisorial,2003-02-10
12894.0,3482.0,7337.0,227.0,129.0,73.0,7.0,110.0,1529.0,Nevada,County Supervisorial 2,County Supervisorial,2003-02-10
11067.0,3813.0,4735.0,245.0,340.0,87.0,9.0,105.0,1733.0,Nevada,County Supervisorial 3,County Supervisorial,2003-02-10
12490.0,3615.0,6026.0,274.0,509.0,103.0,11.0,106.0,1846.0,Nevada,County Supervisorial 4,County Supervisorial,2003-02-10
9254.0,3243.0,3156.0,279.0,275.0,124.0,14.0,43.0,2120.0,Nevada,County Supervisorial 5,County Supervisorial,2003-02-10
58740.0,18514.0,26924.0,1267.0,1877.0,515.0,52.0,462.0,9129.0,Nevada,US Congressional 4,US Congressional,2003-02-10
10343.0,3530.0,3721.0,305.0,308.0,135.0,13.0,48.0,2283.0,Nevada,State Senate 1,State Senate,2003-02-10
48397.0,14984.0,23203.0,962.0,1569.0,380.0,39.0,414.0,6846.0,Nevada,State Senate 4,State Senate,2003-02-10
58740.0,18514.0,26924.0,1267.0,1877.0,515.0,52.0,462.0,9129.0,Nevada,State Assembly 3,State Assembly,2003-02-10
58740.0,18514.0,26924.0,1267.0,1877.0,515.0,52.0,462.0,9129.0,Nevada,State Board of Equalization 2,State Board of Equalization,2003-02-10
6069.0,2122.0,2479.0,128.0,208.0,61.0,6.0,54.0,1011.0,Nevada,Grass Valley,City,2003-02-10
1918.0,761.0,644.0,43.0,128.0,16.0,2.0,12.0,312.0,Nevada,Nevada City,City,2003-02-10
7693.0,2723.0,2560.0,231.0,204.0,101.0,10.0,33.0,1831.0,Nevada,Truckee,City,2003-02-10
43060.0,12908.0,21241.0,865.0,1337.0,337.0,34.0,363.0,5975.0,Nevada,Unincorporated Area,City,2003-02-10
177262.0,79087.0,62871.0,3159.0,692.0,1097.0,467.0,1573.0,28316.0,Orange,County Supervisorial 1,County Supervisorial,2003-02-10
322134.0,95463.0,163594.0,6176.0,2152.0,2778.0,832.0,2690.0,48449.0,Orange,County Supervisorial 2,County Supervisorial,2003-02-10
276775.0,76959.0,146617.0,4747.0,1496.0,1851.0,487.0,1968.0,42650.0,Orange,County Supervisorial 3,County Supervisorial,2003-02-10
213422.0,79372.0,94050.0,4301.0,1043.0,1446.0,489.0,2172.0,30549.0,Orange,County Supervisorial 4,County Supervisorial,2003-02-10
313398.0,83129.0,168293.0,6220.0,1555.0,2188.0,525.0,2231.0,49257.0,Orange,County Supervisorial 5,County Supervisorial,2003-02-10
279425.0,94823.0,132959.0,5313.0,1342.0,1937.0,558.0,2611.0,39882.0,Orange,US Congressional 40,US Congressional,2003-02-10
195634.0,52534.0,108171.0,3630.0,744.0,1121.0,306.0,1421.0,27707.0,Orange,US Congressional 42,US Congressional,2003-02-10
54552.0,12235.0,31925.0,1088.0,300.0,399.0,110.0,443.0,8052.0,Orange,US Congressional 44,US Congressional,2003-02-10
248736.0,76492.0,119908.0,5040.0,1759.0,2283.0,765.0,2235.0,40254.0,Orange,US Congressional 46,US Congressional,2003-02-10
167204.0,79830.0,55594.0,3036.0,655.0,1025.0,415.0,1565.0,25084.0,Orange,US Congressional 47,US Congressional,2003-02-10
357440.0,98096.0,186868.0,6496.0,2138.0,2595.0,646.0,2359.0,58242.0,Orange,US Congressional 48,US Congressional,2003-02-10
110572.0,32278.0,59656.0,2015.0,443.0,590.0,197.0,930.0,14463.0,Orange,State Senate 29,State Senate,2003-02-10
442350.0,123041.0,235667.0,8169.0,2004.0,3016.0,686.0,3165.0,66602.0,Orange,State Senate 33,State Senate,2003-02-10
241124.0,109991.0,83842.0,4708.0,951.0,1512.0,603.0,2374.0,37143.0,Orange,State Senate 34,State Senate,2003-02-10
462495.0,137445.0,230264.0,8718.0,3241.0,3849.0,1205.0,3693.0,74080.0,Orange,State Senate 35,State Senate,2003-02-10
46450.0,11255.0,25996.0,993.0,299.0,393.0,109.0,472.0,6933.0,Orange,State Senate 38,State Senate,2003-02-10
29390.0,11963.0,11677.0,658.0,111.0,194.0,54.0,314.0,4419.0,Orange,State Assembly 56,State Assembly,2003-02-10
86791.0,23480.0,48999.0,1470.0,314.0,474.0,104.0,605.0,11345.0,Orange,State Assembly 60,State Assembly,2003-02-10
221978.0,72047.0,106260.0,4344.0,1334.0,1748.0,611.0,2015.0,33619.0,Orange,State Assembly 67,State Assembly,2003-02-10
177905.0,61403.0,77951.0,3711.0,1008.0,1559.0,483.0,1723.0,30067.0,Orange,State Assembly 68,State Assembly,2003-02-10
101565.0,51679.0,31608.0,1621.0,436.0,609.0,254.0,797.0,14561.0,Orange,State Assembly 69,State Assembly,2003-02-10
238209.0,66977.0,122147.0,4244.0,1529.0,1708.0,436.0,1476.0,39692.0,Orange,State Assembly 70,State Assembly,2003-02-10
140354.0,35179.0,79477.0,2577.0,527.0,885.0,205.0,911.0,20593.0,Orange,State Assembly 71,State Assembly,2003-02-10
178160.0,58972.0,87138.0,3336.0,959.0,1203.0,395.0,1726.0,24431.0,Orange,State Assembly 72,State Assembly,2003-02-10
128639.0,32310.0,70168.0,2642.0,720.0,980.0,258.0,1067.0,20494.0,Orange,State Assembly 73,State Assembly,2003-02-10
